training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
1,65,0.0278,0,0,0
1,66,0.0261,0,0,0
1,67,0.0274,0,0,0
1,68,0.0273,0,0,0
1,69,0.0279,0,0,0
1,70,0.0261,0,0,0
1,71,0.0266,0,0,0
1,72,0.0269,0,0,0
1,73,0.0274,0,0,0
1,74,0.0270,0,0,0
1,75,0.0273,0,0,0
1,76,0.0283,0,0,0
1,77,0.0267,0,0,0
1,78,0.0285,0,0,0
1,79,0.0288,0,0,0
1,80,0.0288,0,0,0
1,81,0.0280,0,0,0
1,82,0.0277,0,0,0
1,83,0.0266,0,0,0
1,84,0.0293,0,0,0
1,85,0.0302,0,0,0
1,86,0.0293,0,0,0
1,87,0.0320,0,0,0
1,88,0.0299,0,0,0
1,89,0.0288,0,0,0
1,90,0.0278,0,0,0
1,91,0.0288,0,0,0
1,92,0.0279,0,0,0
1,93,0.0283,0,0,0
1,94,0.0283,0,0,0
1,95,0.0305,0,0,0
1,96,0.0291,0,0,0
1,97,0.0275,0,0,0
1,98,0.0261,0,0,0
1,99,0.0289,0,0,0
1,100,0.0271,0,0,0
1,101,0.0292,0,0,0
1,102,0.0281,0,0,0
1,103,0.0267,0,0,0
1,104,0.0274,0,0,0
1,105,0.0279,0,0,0
1,106,0.0271,0,0,0
1,107,0.0288,0,0,0
1,108,0.0301,0,0,0
1,109,0.0278,0,0,0
1,110,0.0272,0,0,0
1,111,0.0284,0,0,0
1,112,0.0283,0,0,0
1,113,0.0310,0,0,0
1,114,0.0278,0,0,0
1,115,0.0293,0,0,0
1,116,0.0280,0,0,0
1,117,0.0270,0,0,0
1,118,0.0291,0,0,0
1,119,0.0293,0,0,0
2,0,0.0000,0,0,0
2,1,0.0000,0,0,0
2,2,0.0000,0,0,0
2,3,0.0000,0,0,0
2,4,0.0000,0,0,0
2,5,0.0000,0,0,0
2,6,0.0000,0,0,0
2,7,0.0000,0,0,0
2,8,0.0000,0,0,0
2,9,0.0000,0,0,0
2,10,0.0000,0,0,0
2,11,0.0000,0,0,0
2,12,0.0000,0,0,0
2,13,0.0000,0,0,0
2,14,0.0000,0,0,0
2,15,0.0000,0,0,0
2,16,0.0000,0,0,0
2,17,0.0000,0,0,0
2,18,0.0000,0,0,0
2,19,0.0001,0,0,0
2,20,0.0000,0,0,0
2,21,0.0000,0,0,0
2,22,0.0000,0,0,0
2,23,0.0000,0,0,0
2,24,0.0000,0,0,0
2,25,0.0000,0,0,0
2,26,0.0000,0,0,0
2,27,0.0000,0,0,0
2,28,0.0000,0,0,0
2,29,0.0000,0,0,0
2,30,0.0000,0,0,0
2,31,0.0000,0,0,0
2,32,0.0000,0,0,0
2,33,0.0000,0,0,0
2,34,0.0000,0,0,0
2,35,0.0000,0,0,0
2,36,0.0000,0,0,0
2,37,0.0000,0,0,0
2,38,0.0000,0,0,0
2,39,0.0000,0,0,0
2,40,0.0000,0,0,0
2,41,0.0000,0,0,0
2,42,0.0000,0,0,0
2,43,0.0000,0,0,0
2,44,0.0000,0,0,0
2,45,0.0000,0,0,0
2,46,0.0000,0,0,0
2,47,0.0000,0,0,0
2,48,0.0000,0,0,0
2,49,0.0000,0,0,0
2,50,0.0000,0,0,0
2,51,0.0000,0,0,0
2,52,0.0000,0,0,0
2,53,0.0000,0,0,0
2,54,0.0000,0,0,0
2,55,0.0000,0,0,0
2,56,0.0000,0,0,0
2,57,0.0000,0,0,0
2,58,0.0000,0,0,0
2,59,0.0000,0,0,0
2,60,0.0000,0,0,0
2,61,0.0000,0,0,0
2,62,0.0000,0,0,0
2,63,0.0000,0,0,0
2,64,0.0000,0,0,0
2,65,0.0000,0,0,0
2,66,0.0000,0,0,0
2,67,0.0000,0,0,0
2,68,0.0000,0,0,0
2,69,0.0000,0,0,0
2,70,0.0000,0,0,0
2,71,0.0000,0,0,0
2,72,0.0000,0,0,0
2,73,0.0000,0,0,0
2,74,0.0000,0,0,0
2,75,0.0000,0,0,0
2,76,0.0000,0,0,0
2,77,0.0000,0,0,0
2,78,0.0000,0,0,0
2,79,0.0000,0,0,0
2,80,0.0000,0,0,0
2,81,0.0000,0,0,0
2,82,0.0000,0,0,0
2,83,0.0000,0,0,0
2,84,0.0000,0,0,0
2,85,0.0000,0,0,0
2,86,0.0000,0,0,0
2,87,0.0000,0,0,0
2,88,0.0000,0,0,0
2,89,0.0000,0,0,0
2,90,0.0000,0,0,0
2,91,0.0000,0,0,0
2,92,0.0000,0,0,0
2,93,0.0000,0,0,0
2,94,0.0000,0,0,0
2,95,0.0000,0,0,0
2,96,0.0000,0,0,0
2,97,0.0000,0,0,0
2,98,0.0000,0,0,0
2,99,0.0000,0,0,0
2,100,0.0000,0,0,0
2,101,0.0000,0,0,0
2,102,0.0000,0,0,0
2,103,0.0000,0,0,0
2,104,0.0000,0,0,0
2,105,0.0000,0,0,0
2,106,0.0000,0,0,0
2,107,0.0000,0,0,0
2,108,0.0000,0,0,0
2,109,0.0000,0,0,0
2,110,0.0000,0,0,0
2,111,0.0000,0,0,0
2,112,0.0000,0,0,0
2,113,0.0000,0,0,0
2,114,0.0000,0,0,0
2,115,0.0000,0,0,0
2,116,0.0000,0,0,0
2,117,0.0000,0,0,0
2,118,0.0000,0,0,0
2,119,0.0000,0,0,0
3,0,0.3182,0,0,0
3,1,0.3192,0,0,0
3,2,0.3113,0,0,0
3,3,0.3192,0,0,0
3,4,0.3164,0,0,0
3,5,0.3181,0,0,0
3,6,0.3193,0,0,0
3,7,0.3163,0,0,0
3,8,0.3134,0,0,0
3,9,0.3223,0,0,0
3,10,0.3178,0,0,0
3,11,0.3189,0,0,0
3,12,0.3162,0,0,0
3,13,0.3220,0,0,0
3,14,0.3195,0,0,0
3,15,0.3197,0,0,0
3,16,0.3178,0,0,0
3,17,0.3201,0,0,0
3,18,0.3182,0,0,0
3,19,0.3187,0,0,0
3,20,0.3129,0,0,0
3,21,0.3215,0,0,0
3,22,0.3154,0,0,0
3,23,0.3202,0,0,0
3,24,0.3202,0,0,0
3,25,0.3175,0,0,0
3,26,0.3175,0,0,0
3,27,0.3137,0,0,0
3,28,0.3194,0,0,0
3,29,0.3186,0,0,0
3,30,0.3218,0,0,0
3,31,0.3169,0,0,0
3,32,0.3168,0,0,0
3,33,0.3135,0,0,0
3,34,0.3156,0,0,0
3,35,0.3135,0,0,0
3,36,0.3182,0,0,0
3,37,0.3164,0,0,0
3,38,0.3197,0,0,0
3,39,0.3240,0,0,0
3,40,0.3187,0,0,0
3,41,0.3210,0,0,0
3,42,0.3217,0,0,0
3,43,0.3172,0,0,0
3,44,0.3182,0,0,0
3,45,0.3223,0,0,0
3,46,0.3239,0,0,0
3,47,0.3137,0,0,0
3,48,0.3165,0,0,0
3,49,0.3181,0,0,0
3,50,0.3163,0,0,0
3,51,0.3172,0,0,0
3,52,0.3212,0,0,0
3,53,0.3138,0,0,0
3,54,0.3144,0,0,0
3,55,0.3208,0,0,0
3,56,0.3204,0,0,0
3,57,0.3214,0,0,0
3,58,0.3135,0,0,0
3,59,0.3203,0,0,0
3,60,0.3180,0,0,0
3,61,0.3131,0,0,0
3,62,0.3214,0,0,0
3,63,0.3161,0,0,0
3,64,0.3211,0,0,0
3,65,0.3202,0,0,0
3,66,0.3181,0,0,0
3,67,0.3181,0,0,0
3,68,0.3142,0,0,0
3,69,0.3254,0,0,0
3,70,0.3188,0,0,0
3,71,0.3198,0,0,0
3,72,0.3177,0,0,0
3,73,0.3173,0,0,0
3,74,0.3216,0,0,0
3,75,0.3172,0,0,0
3,76,0.3178,0,0,0
3,77,0.3206,0,0,0
3,78,0.3140,0,0,0
3,79,0.3172,0,0,0
3,80,0.3210,0,0,0
3,81,0.3186,0,0,0
3,82,0.3190,0,0,0
3,83,0.3186,0,0,0
3,84,0.3179,0,0,0
3,85,0.3218,0,0,0
3,86,0.3212,0,0,0
3,87,0.3192,0,0,0
3,88,0.3177,0,0,0
3,89,0.3195,0,0,0
3,90,0.3170,0,0,0
3,91,0.3203,0,0,0
3,92,0.3172,0,0,0
3,93,0.3127,0,0,0
3,94,0.3166,0,0,0
3,95,0.3218,0,0,0
3,96,0.3186,0,0,0
3,97,0.3207,0,0,0
3,98,0.3202,0,0,0
3,99,0.3174,0,0,0
3,100,0.3175,0,0,0
3,101,0.3184,0,0,0
3,102,0.3149,0,0,0
3,103,0.3209,0,0,0
3,104,0.3196,0,0,0
3,105,0.3192,0,0,0
3,106,0.3205,0,0,0
3,107,0.3202,0,0,0
3,108,0.3181,0,0,0
3,109,0.3150,0,0,0
3,110,0.3182,0,0,0
3,111,0.3213,0,0,0
3,112,0.3185,0,0,0
3,113,0.3193,0,0,0
3,114,0.3181,0,0,0
3,115,0.3176,0,0,0
3,116,0.3172,0,0,0
3,117,0.3212,0,0,0
3,118,0.3207,0,0,0
3,119,0.3206,0,0,0
4,0,0.0000,0,0,0
4,1,0.0002,0,0,0
4,2,0.0000,0,0,0
4,3,0.0000,0,0,0
4,4,0.0000,0,0,0
4,5,0.0000,0,0,0
4,6,0.0001,0,0,0
4,7,0.0001,0,0,0
4,8,0.0000,0,0,0
4,9,0.0003,0,0,0
4,10,0.0000,0,0,0
4,11,0.0001,0,0,0
4,12,0.0000,0,0,0
4,13,0.0001,0,0,0
4,14,0.0002,0,0,0
4,15,0.0003,0,0,0
4,16,0.0001,0,0,0
4,17,0.0002,0,0,0
4,18,0.0001,0,0,0
4,19,0.0000,0,0,0
4,20,0.0001,0,0,0
4,21,0.0000,0,0,0
4,22,0.0002,0,0,0
4,23,0.0001,0,0,0
4,24,0.0001,0,0,0
4,25,0.0002,0,0,0
4,26,0.0002,0,0,0
4,27,0.0001,0,0,0
4,28,0.0002,0,0,0
4,29,0.0000,0,0,0
4,30,0.0001,0,0,0
4,31,0.0001,0,0,0
4,32,0.0001,0,0,0
4,33,0.0002,0,0,0
4,34,0.0003,0,0,0
4,35,0.0002,0,0,0
4,36,0.0001,0,0,0
4,37,0.0001,0,0,0
4,38,0.0000,0,0,0
4,39,0.0000,0,0,0
4,40,0.0001,0,0,0
4,41,0.0000,0,0,0
4,42,0.0002,0,0,0
4,43,0.0002,0,0,0
4,44,0.0000,0,0,0
4,45,0.0001,0,0,0
4,46,0.0001,0,0,0
4,47,0.0003,0,0,0
4,48,0.0001,0,0,0
4,49,0.0000,0,0,0
4,50,0.0000,0,0,0
4,51,0.0001,0,0,0
4,52,0.0001,0,0,0
4,53,0.0001,0,0,0
4,54,0.0000,0,0,0
4,55,0.0000,0,0,0
4,56,0.0001,0,0,0
4,57,0.0000,0,0,0
4,58,0.0000,0,0,0
4,59,0.0000,0,0,0
4,60,0.0001,0,0,0
4,61,0.0001,0,0,0
4,62,0.0000,0,0,0
4,63,0.0002,0,0,0
4,64,0.0002,0,0,0
4,65,0.0000,0,0,0
4,66,0.0003,0,0,0
4,67,0.0000,0,0,0
4,68,0.0002,0,0,0
4,69,0.0001,0,0,0
4,70,0.0000,0,0,0
4,71,0.0000,0,0,0
4,72,0.0002,0,0,0
4,73,0.0000,0,0,0
4,74,0.0001,0,0,0
4,75,0.0002,0,0,0
4,76,0.0001,0,0,0
4,77,0.0002,0,0,0
4,78,0.0002,0,0,0
4,79,0.0001,0,0,0
4,80,0.0001,0,0,0
4,81,0.0001,0,0,0
4,82,0.0000,0,0,0
4,83,0.0000,0,0,0
4,84,0.0000,0,0,0
4,85,0.0001,0,0,0
4,86,0.0002,0,0,0
4,87,0.0000,0,0,0
4,88,0.0000,0,0,0
4,89,0.0001,0,0,0
4,90,0.0003,0,0,0
4,91,0.0000,0,0,0
4,92,0.0001,0,0,0
4,93,0.0000,0,0,0
4,94,0.0002,0,0,0
4,95,0.0000,0,0,0
4,96,0.0002,0,0,0
4,97,0.0000,0,0,0
4,98,0.0001,0,0,0
4,99,0.0002,0,0,0
4,100,0.0001,0,0,0
4,101,0.0000,0,0,0
4,102,0.0000,0,0,0
4,103,0.0001,0,0,0
4,104,0.0001,0,0,0
4,105,0.0001,0,0,0
4,106,0.0001,0,0,0
4,107,0.0000,0,0,0
4,108,0.0001,0,0,0
4,109,0.0000,0,0,0
4,110,0.0000,0,0,0
4,111,0.0000,0,0,0
4,112,0.0001,0,0,0
4,113,0.0000,0,0,0
4,114,0.0003,0,0,0
4,115,0.0001,0,0,0
4,116,0.0000,0,0,0
4,117,0.0001,0,0,0
4,118,0.0000,0,0,0
4,119,0.0000,0,0,0
